,classifier_name,dataset_name,accuracy
4789,AdaBoostClassifier,CricketZ,0.37948717948717947
4790,AdaBoostClassifier,DiatomSizeReduction,0.36797385620915035
4791,AdaBoostClassifier,DistalPhalanxOutlineCorrect,0.9007246376811594
4792,AdaBoostClassifier,DistalPhalanxOutlineAgeGroup,0.8762589928057555
4793,AdaBoostClassifier,DistalPhalanxTW,0.7784172661870503
4794,AdaBoostClassifier,Earthquakes,0.9870503597122301
4795,AdaBoostClassifier,ECG200,0.952
4796,AdaBoostClassifier,ECG5000,0.9606222222222222
4797,AdaBoostClassifier,ECGFiveDays,0.8754936120789779
4798,AdaBoostClassifier,ElectricDevices,0.5549474776293606
4799,AdaBoostClassifier,EOGHorizontalSignal,0.312707182320442
4800,AdaBoostClassifier,EOGVerticalSignal,0.3828729281767956
4801,AdaBoostClassifier,EthanolLevel,0.638
4802,AdaBoostClassifier,FaceAll,0.4259171597633136
4803,AdaBoostClassifier,FaceFour,0.3477272727272728
4804,AdaBoostClassifier,FacesUCR,0.38721951219512196
4805,AdaBoostClassifier,FiftyWords,0.2945054945054945
4806,AdaBoostClassifier,Fish,0.6822857142857143
4807,AdaBoostClassifier,FordA,0.9971212121212121
4808,AdaBoostClassifier,FordB,0.8760493827160494
4809,AdaBoostClassifier,FreezerRegularTrain,0.9811929824561403
4810,AdaBoostClassifier,FreezerSmallTrain,0.8731929824561405
4811,AdaBoostClassifier,GunPoint,0.9093333333333333
4812,AdaBoostClassifier,GunPointAgeSpan,0.9740506329113924
4813,AdaBoostClassifier,GunPointMaleVersusFemale,0.9943037974683545
4814,AdaBoostClassifier,GunPointOldVersusYoung,1.0
4815,AdaBoostClassifier,Ham,0.8571428571428571
4816,AdaBoostClassifier,HandOutlines,0.9610810810810811
4817,AdaBoostClassifier,Haptics,0.7155844155844155
4818,AdaBoostClassifier,Herring,0.846875
4819,AdaBoostClassifier,HouseTwenty,0.9495798319327731
4820,AdaBoostClassifier,InlineSkate,0.5232727272727272
4821,AdaBoostClassifier,InsectEPGRegularTrain,0.9630522088353413
4822,AdaBoostClassifier,InsectEPGSmallTrain,0.9831325301204819
4823,AdaBoostClassifier,InsectWingbeatSound,0.4032323232323233
4824,AdaBoostClassifier,ItalyPowerDemand,0.9675413022351798
4825,AdaBoostClassifier,LargeKitchenAppliances,0.8234666666666668
4826,AdaBoostClassifier,Lightning2,0.8655737704918034
4827,AdaBoostClassifier,Lightning7,0.5452054794520548
4828,AdaBoostClassifier,Mallat,0.3531769722814499
4829,AdaBoostClassifier,Meat,0.8633333333333333
4830,AdaBoostClassifier,MedicalImages,0.5905263157894737
4831,AdaBoostClassifier,MiddlePhalanxOutlineCorrect,0.8254295532646048
4832,AdaBoostClassifier,MiddlePhalanxOutlineAgeGroup,0.8701298701298702
4833,AdaBoostClassifier,MiddlePhalanxTW,0.7844155844155843
4834,AdaBoostClassifier,MixedShapesRegularTrain,0.8903917525773195
4835,AdaBoostClassifier,MixedShapesSmallTrain,0.8037938144329896
4836,AdaBoostClassifier,MoteStrain,0.8375399361022364
4837,AdaBoostClassifier,NonInvasiveFetalECGThorax1,0.08468193384223918
4838,AdaBoostClassifier,NonInvasiveFetalECGThorax2,0.08977099236641221
4839,AdaBoostClassifier,OliveOil,0.5466666666666666
4840,AdaBoostClassifier,OSULeaf,0.7933884297520661
4841,AdaBoostClassifier,PhalangesOutlinesCorrect,0.8759906759906759
4842,AdaBoostClassifier,Phoneme,0.23270042194092824
4843,AdaBoostClassifier,PigAirwayPressure,0.019230769230769235
4844,AdaBoostClassifier,PigArtPressure,0.028846153846153848
4845,AdaBoostClassifier,PigCVP,0.027884615384615386
4846,AdaBoostClassifier,Plane,0.7961904761904762
4847,AdaBoostClassifier,PowerCons,0.9866666666666667
4848,AdaBoostClassifier,ProximalPhalanxOutlineCorrect,0.88659793814433
4849,AdaBoostClassifier,ProximalPhalanxOutlineAgeGroup,0.9502439024390243
4850,AdaBoostClassifier,ProximalPhalanxTW,0.8770731707317074
4851,AdaBoostClassifier,RefrigerationDevices,0.6709333333333334
4852,AdaBoostClassifier,Rock,0.504
4853,AdaBoostClassifier,ScreenType,0.6618666666666667
4854,AdaBoostClassifier,SemgHandGenderCh2,0.897
4855,AdaBoostClassifier,SemgHandMovementCh2,0.4417777777777777
4856,AdaBoostClassifier,SemgHandSubjectCh2,0.7871111111111111
4857,AdaBoostClassifier,ShapeletSim,0.9800000000000001
4858,AdaBoostClassifier,ShapesAll,0.05933333333333333
4859,AdaBoostClassifier,SmallKitchenAppliances,0.8565333333333334
4860,AdaBoostClassifier,SmoothSubspace,0.9693333333333334
4861,AdaBoostClassifier,SonyAIBORobotSurface1,0.9011647254575708
4862,AdaBoostClassifier,SonyAIBORobotSurface2,0.9047219307450158
4863,AdaBoostClassifier,StarLightCurves,0.9676056338028168
4864,AdaBoostClassifier,Strawberry,0.9659459459459458
4865,AdaBoostClassifier,SwedishLeaf,0.45855999999999997
4866,AdaBoostClassifier,Symbols,0.4209045226130653
4867,AdaBoostClassifier,SyntheticControl,0.6526666666666667
4868,AdaBoostClassifier,ToeSegmentation1,0.7675438596491228
4869,AdaBoostClassifier,ToeSegmentation2,0.9384615384615385
4870,AdaBoostClassifier,Trace,0.562
4871,AdaBoostClassifier,TwoLeadECG,0.9032484635645304
4872,AdaBoostClassifier,TwoPatterns,0.9321999999999999
4873,AdaBoostClassifier,UMD,0.9819444444444445
4874,AdaBoostClassifier,UWaveGestureLibraryAll,0.7655499720826354
