,classifier_name,dataset_name,accuracy
2110,Rollout 1st-Order r.avg. (old),FaceFour,0.890909090909091
2111,Rollout 1st-Order r.avg. (old),FacesUCR,0.4664390243902439
2112,Rollout 1st-Order r.avg. (old),FreezerRegularTrain,0.9792982456140352
2113,Rollout 1st-Order r.avg. (old),GunPoint,0.9120000000000001
2114,Rollout 1st-Order r.avg. (old),GunPointAgeSpan,0.8126582278481014
2115,Rollout 1st-Order r.avg. (old),GunPointMaleVersusFemale,0.7822784810126582
2116,Rollout 1st-Order r.avg. (old),GunPointOldVersusYoung,0.7593650793650795
2117,Rollout 1st-Order r.avg. (old),Ham,0.9047619047619048
2118,Rollout 1st-Order r.avg. (old),ItalyPowerDemand,0.8847424684159378
2119,Rollout 1st-Order r.avg. (old),Lightning7,0.5780821917808219
2120,Rollout 1st-Order r.avg. (old),Meat,0.8366666666666667
2121,Rollout 1st-Order r.avg. (old),MedicalImages,0.5978947368421053
2122,Rollout 1st-Order r.avg. (old),MiddlePhalanxOutlineAgeGroup,0.48571428571428565
2123,Rollout 1st-Order r.avg. (old),MiddlePhalanxOutlineCorrect,0.6934707903780069
2124,Rollout 1st-Order r.avg. (old),MiddlePhalanxTW,0.6922077922077923
2125,Rollout 1st-Order r.avg. (old),MoteStrain,0.85
2126,Rollout 1st-Order r.avg. (old),PhalangesOutlinesCorrect,0.675990675990676
2127,Rollout 1st-Order r.avg. (old),Plane,0.9180952380952381
2128,Rollout 1st-Order r.avg. (old),PowerCons,0.5188888888888888
2129,Rollout 1st-Order r.avg. (old),ProximalPhalanxOutlineAgeGroup,0.6497560975609756
2130,Rollout 1st-Order r.avg. (old),ProximalPhalanxOutlineCorrect,0.6893470790378007
2131,Rollout 1st-Order r.avg. (old),ProximalPhalanxTW,0.7453658536585366
2132,Rollout 1st-Order r.avg. (old),ShapeletSim,0.8333333333333334
2133,Rollout 1st-Order r.avg. (old),SmoothSubspace,0.9026666666666667
2134,Rollout 1st-Order r.avg. (old),SonyAIBORobotSurface2,0.8921301154249738
2135,Rollout 1st-Order r.avg. (old),Strawberry,0.7778378378378379
